HUC8,CatalogingUnitDescription,DataType,Source,SampleType,SampleDate,Layer,Latitude,Longitude,PDepth,Salzone,SampleVolume,Units,Station,TotalDepth,SampleTime
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,4/30/1986,BP,37.58847,-76.16216,12.5,P,15,Liter,CB6.1,13,0:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/7/1986,AP,38.42535,-76.60176,5,M,15,Liter,LE1.1,11.5,10:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/7/1986,BP,38.42535,-76.60176,11,M,15,Liter,LE1.1,11.5,10:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/7/1986,AP,38.58211,-76.68101,1,O,15,Liter,TF1.7,3,11:30:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/7/1986,BP,38.58211,-76.68101,2.5,M,15,Liter,TF1.7,3,11:30:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/7/1986,AP,38.71012,-76.70146,5,TF,15,Liter,TF1.5,10.5,13:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/7/1986,BP,38.71012,-76.70146,10,TF,15,Liter,TF1.5,10.5,13:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/11/1986,AP,37.5968,-76.28467,3.3,P,15,Liter,LE3.6,9.8,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/11/1986,BP,37.5968,-76.28467,9.3,P,15,Liter,LE3.6,9.8,0:00:00
2080107,York,PHYTP,ODU/PEL,C,5/11/1986,AP,37.24181,-76.38634,4.7,P,15,Liter,WE4.2,14.1,0:00:00
2080107,York,PHYTP,ODU/PEL,C,5/11/1986,BP,37.24181,-76.38634,13.6,P,15,Liter,WE4.2,14.1,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/11/1986,AP,37.58847,-76.16216,4.3,P,15,Liter,CB6.1,13,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/11/1986,BP,37.58847,-76.16216,12.5,P,15,Liter,CB6.1,13,0:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,5/12/1986,AP,38.3525,-77.2051,5,O,15,Liter,RET2.2,10.5,10:10:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,5/12/1986,BP,38.3525,-77.2051,10,M,15,Liter,RET2.2,10.5,10:10:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,5/12/1986,AP,38.1576,-76.598,5,M,15,Liter,LE2.2,11,10:30:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,5/12/1986,BP,38.1576,-76.598,10.5,M,15,Liter,LE2.2,11,10:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/12/1986,AP,38.13705,-76.22787,15.5,M,15,Liter,CB5.2,29,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/12/1986,BP,38.13705,-76.22787,28.5,P,15,Liter,CB5.2,29,12:00:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,5/12/1986,AP,38.6082,-77.1739,6,TF,15,Liter,TF2.3,12,13:15:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,5/12/1986,BP,38.6082,-77.1739,11.5,TF,15,Liter,TF2.3,12,13:15:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/13/1986,AP,38.55505,-76.42794,11.5,M,15,Liter,CB4.3C,25,7:45:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/13/1986,BP,38.55505,-76.42794,24.5,M,15,Liter,CB4.3C,25,7:45:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,5/13/1986,AP,38.19685,-75.97321,7,M,15,Liter,EE3.1,13.5,11:44:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,5/13/1986,BP,38.19685,-75.97321,13,M,15,Liter,EE3.1,13.5,11:44:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/13/1986,AP,38.99596,-76.35967,9.5,M,15,Liter,CB3.3C,21,15:25:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/13/1986,BP,38.99596,-76.35967,20.5,M,15,Liter,CB3.3C,21,15:25:00
2060005,Choptank,PHYTP,MSU/PEARL,C,5/13/1986,AP,38.5807,-76.0587,5,M,15,Liter,ET5.2,10,16:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,5/13/1986,BP,38.5807,-76.0587,9.5,M,15,Liter,ET5.2,10,16:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/14/1986,AP,37.23653,-76.20799,3.5,P,15,Liter,CB6.4,10.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/14/1986,BP,37.23653,-76.20799,9.9,P,15,Liter,CB6.4,10.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/14/1986,AP,37.22875,-76.05383,5.9,P,15,Liter,CB7.3E,17.7,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/14/1986,BP,37.22875,-76.05383,17.2,P,15,Liter,CB7.3E,17.7,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/14/1986,AP,36.99681,-76.303,6.8,P,15,Liter,LE5.5,20.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/14/1986,BP,36.99681,-76.303,19.9,P,15,Liter,LE5.5,20.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/14/1986,BP,36.9957,-76.02048,13.4,P,15,Liter,CB7.4,13.9,0:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,5/14/1986,AP,38.80645,-75.90971,3,O,15,Liter,ET5.1,5.7,8:00:00
2060005,Choptank,PHYTP,MSU/PEARL,C,5/14/1986,BP,38.80645,-75.90971,5.2,O,15,Liter,ET5.1,5.7,8:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/14/1986,AP,39.34873,-76.17579,7.5,O,15,Liter,CB2.2,11.5,8:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/14/1986,BP,39.34873,-76.17579,11,O,15,Liter,CB2.2,11.5,8:40:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,5/14/1986,AP,39.54794,-76.08481,3,TF,15,Liter,CB1.1,6.5,11:00:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,5/14/1986,BP,39.54794,-76.08481,6,TF,15,Liter,CB1.1,6.5,11:00:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,5/14/1986,AP,38.99233,-76.2151,7.5,M,15,Liter,ET4.2,11.4,11:12:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,5/14/1986,BP,38.99233,-76.2151,10.9,M,15,Liter,ET4.2,11.4,11:12:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,5/14/1986,AP,39.21309,-76.52254,10.5,M,15,Liter,WT5.1,12.1,14:45:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,5/14/1986,BP,39.21309,-76.52254,11.6,M,15,Liter,WT5.1,12.1,14:45:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/21/1986,AP,38.42535,-76.60176,4.5,M,15,Liter,LE1.1,12,8:34:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/21/1986,BP,38.42535,-76.60176,11.5,M,15,Liter,LE1.1,12,8:34:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/21/1986,AP,38.58211,-76.68101,1,O,15,Liter,TF1.7,3,10:17:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/21/1986,BP,38.58211,-76.68101,2.5,M,15,Liter,TF1.7,3,10:17:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/21/1986,AP,38.71012,-76.70146,5,TF,15,Liter,TF1.5,10,11:30:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,5/21/1986,BP,38.71012,-76.70146,9.5,TF,15,Liter,TF1.5,10,11:30:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/26/1986,AP,36.9957,-76.02048,4.6,P,15,Liter,CB7.4,13.9,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/26/1986,BP,36.9957,-76.02048,13.4,P,15,Liter,CB7.4,13.9,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/26/1986,AP,36.99681,-76.303,6.8,P,15,Liter,LE5.5,20.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/26/1986,BP,36.99681,-76.303,19.9,P,15,Liter,LE5.5,20.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/26/1986,AP,37.23653,-76.20799,3.5,P,15,Liter,CB6.4,10.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/26/1986,BP,37.23653,-76.20799,9.9,P,15,Liter,CB6.4,10.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/26/1986,AP,37.22875,-76.05383,5.9,P,15,Liter,CB7.3E,17.7,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/26/1986,BP,37.22875,-76.05383,17.2,P,15,Liter,CB7.3E,17.7,0:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/26/1986,AP,38.13705,-76.22787,14.5,M,15,Liter,CB5.2,29,11:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/26/1986,BP,38.13705,-76.22787,28.5,P,15,Liter,CB5.2,29,11:30:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/27/1986,AP,37.58847,-76.16216,4.3,P,15,Liter,CB6.1,13,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/27/1986,BP,37.58847,-76.16216,12.5,P,15,Liter,CB6.1,13,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/27/1986,AP,37.5968,-76.28467,3.3,P,15,Liter,LE3.6,9.8,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,5/27/1986,BP,37.5968,-76.28467,9.3,P,15,Liter,LE3.6,9.8,0:00:00
2080107,York,PHYTP,ODU/PEL,C,5/27/1986,AP,37.24181,-76.38634,4.7,P,15,Liter,WE4.2,14.1,0:00:00
2080107,York,PHYTP,ODU/PEL,C,5/27/1986,BP,37.24181,-76.38634,13.6,P,15,Liter,WE4.2,14.1,0:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/27/1986,AP,38.55505,-76.42794,10.5,M,15,Liter,CB4.3C,26.5,8:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/27/1986,BP,38.55505,-76.42794,26,P,15,Liter,CB4.3C,26.5,8:30:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,5/27/1986,AP,38.1576,-76.598,7.5,M,15,Liter,LE2.2,11,10:20:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,5/27/1986,BP,38.1576,-76.598,10.5,M,15,Liter,LE2.2,11,10:20:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,5/27/1986,AP,38.3525,-77.2051,6,O,15,Liter,RET2.2,11.5,10:20:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,5/27/1986,BP,38.3525,-77.2051,11,O,15,Liter,RET2.2,11.5,10:20:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,5/27/1986,AP,38.6082,-77.1739,6,TF,15,Liter,TF2.3,13,12:30:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,5/27/1986,BP,38.6082,-77.1739,12.5,TF,15,Liter,TF2.3,13,12:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/27/1986,AP,38.99596,-76.35967,8.5,M,15,Liter,CB3.3C,24,15:10:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/27/1986,BP,38.99596,-76.35967,23.5,M,15,Liter,CB3.3C,24,15:10:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,5/28/1986,AP,38.01847,-76.90928,2.2,O,15,Liter,TF3.3,6.6,0:00:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,5/28/1986,BP,38.01847,-76.90928,6.1,O,15,Liter,TF3.3,6.6,0:00:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,5/28/1986,AP,37.9173,-76.8222,1.9,N,15,Liter,RET3.1,5.7,0:00:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,5/28/1986,BP,37.9173,-76.8222,5.2,N,15,Liter,RET3.1,5.7,0:00:00
2080107,York,PHYTP,ODU/PEL,C,5/28/1986,AP,37.50869,-76.78889,1.7,M,15,Liter,RET4.3,5.2,0:00:00
2080107,York,PHYTP,ODU/PEL,C,5/28/1986,BP,37.50869,-76.78889,4.7,M,15,Liter,RET4.3,5.2,0:00:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,5/28/1986,AP,37.52564,-76.86761,1.7,O,15,Liter,RET4.1,5.1,0:00:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,5/28/1986,BP,37.52564,-76.86761,4.6,O,15,Liter,RET4.1,5.1,0:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/28/1986,AP,39.34873,-76.17579,6,TF,15,Liter,CB2.2,11,7:49:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/28/1986,BP,39.34873,-76.17579,10.5,TF,15,Liter,CB2.2,11,7:49:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,5/28/1986,AP,39.54794,-76.08481,2,TF,15,Liter,CB1.1,6,9:34:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,5/28/1986,BP,39.54794,-76.08481,5.5,TF,15,Liter,CB1.1,6,9:34:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,5/28/1986,AP,38.19685,-75.97321,6,M,15,Liter,EE3.1,14,12:45:00
2080110,Eastern Lower Delmarva,PHYTP,MSU/PEARL,C,5/28/1986,BP,38.19685,-75.97321,13.5,M,15,Liter,EE3.1,14,12:45:00
2060005,Choptank,PHYTP,MSU/PEARL,C,5/28/1986,AP,38.5807,-76.0587,5,M,15,Liter,ET5.2,11,16:30:00
2060005,Choptank,PHYTP,MSU/PEARL,C,5/28/1986,BP,38.5807,-76.0587,10.5,M,15,Liter,ET5.2,11,16:30:00
2060005,Choptank,PHYTP,MSU/PEARL,C,5/29/1986,AP,38.80645,-75.90971,3,O,15,Liter,ET5.1,6,8:40:00
2060005,Choptank,PHYTP,MSU/PEARL,C,5/29/1986,BP,38.80645,-75.90971,5.5,O,15,Liter,ET5.1,6,8:40:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,5/29/1986,AP,38.99233,-76.2151,8,M,15,Liter,ET4.2,11.5,11:15:00
2060002,Chester-Sassafras,PHYTP,MSU/PEARL,C,5/29/1986,BP,38.99233,-76.2151,11,M,15,Liter,ET4.2,11.5,11:15:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,5/29/1986,AP,39.21309,-76.52254,10,M,15,Liter,WT5.1,13.5,14:35:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,5/29/1986,BP,39.21309,-76.52254,13,M,15,Liter,WT5.1,13.5,14:35:00
2080206,Lower James,PHYTP,ODU/PEL,C,5/30/1986,AP,37.31265,-77.23283,3,TF,15,Liter,TF5.5,9,0:00:00
2080206,Lower James,PHYTP,ODU/PEL,C,5/30/1986,BP,37.31265,-77.23283,8.5,TF,15,Liter,TF5.5,9,0:00:00
2080206,Lower James,PHYTP,ODU/PEL,C,5/30/1986,AP,37.20294,-76.78219,2.8,O,15,Liter,RET5.2,8.5,0:00:00
2080206,Lower James,PHYTP,ODU/PEL,C,5/30/1986,BP,37.20294,-76.78219,8,O,15,Liter,RET5.2,8.5,0:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/2/1986,AP,38.1576,-76.598,4.5,M,15,Liter,LE2.2,11,10:15:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/2/1986,BP,38.1576,-76.598,10.5,M,15,Liter,LE2.2,11,10:15:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/2/1986,AP,38.3525,-77.2051,5,O,15,Liter,RET2.2,11.5,11:15:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/2/1986,BP,38.3525,-77.2051,11,O,15,Liter,RET2.2,11.5,11:15:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,6/2/1986,AP,38.6082,-77.1739,5,FE,15,Liter,TF2.3,12,13:40:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,6/2/1986,BP,38.6082,-77.1739,11.5,FE,15,Liter,TF2.3,12,13:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/9/1986,AP,38.13705,-76.22787,13.5,M,15,Liter,CB5.2,30,12:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/9/1986,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,12:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/9/1986,AP,38.42535,-76.60176,4.5,M,15,Liter,LE1.1,10.5,13:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/9/1986,BP,38.42535,-76.60176,10,M,15,Liter,LE1.1,10.5,13:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/9/1986,AP,38.58211,-76.68101,1,M,15,Liter,TF1.7,3,14:45:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/9/1986,BP,38.58211,-76.68101,2.5,M,15,Liter,TF1.7,3,14:45:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/9/1986,AP,38.71012,-76.70146,4,O,15,Liter,TF1.5,10,16:15:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/9/1986,BP,38.71012,-76.70146,9.5,O,15,Liter,TF1.5,10,16:15:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/10/1986,AP,36.99681,-76.303,6.8,P,15,Liter,LE5.5,20.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/10/1986,BP,36.99681,-76.303,19.9,P,15,Liter,LE5.5,20.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/10/1986,AP,36.9957,-76.02048,4.6,P,15,Liter,CB7.4,13.9,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/10/1986,BP,36.9957,-76.02048,13.4,P,15,Liter,CB7.4,13.9,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/10/1986,AP,37.23653,-76.20799,3.5,P,15,Liter,CB6.4,10.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/10/1986,BP,37.23653,-76.20799,9.9,P,15,Liter,CB6.4,10.4,0:00:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/10/1986,AP,37.22875,-76.05383,5.9,P,15,Liter,CB7.3E,17.7,0:00:00
