station,date,layer,salzone_cedr,salzone_calc,salzone_johnson,salzone_diff,salinity,salinity_johnson,sal_diff
cb6.4,1997-05-14,ap,m,p,m,TRUE,19.2944444444444,17.21,2.08444444444444
cb5.2,1987-09-14,ap,m,p,m,TRUE,19.7558823529412,17.68,2.07588235294118
cb6.1,1997-08-12,ap,m,p,m,TRUE,19.3463636363636,17.29,2.05636363636363
cb6.4,2003-03-13,ap,m,p,m,TRUE,18.704,16.65,2.054
cb6.1,2006-07-10,ap,p,p,m,TRUE,18.3336363636364,16.29,2.04363636363636
le2.2,1994-04-18,ap,o,m,o,TRUE,5.87909090909091,3.84,2.03909090909091
cb6.4,2003-05-07,ap,m,p,m,TRUE,19.0077777777778,16.97,2.03777777777778
wt5.1,1984-08-09,ap,o,m,o,TRUE,6.20727272727273,4.17,2.03727272727273
cb5.2,1991-09-03,ap,m,p,m,TRUE,20.01625,17.98,2.03625
cb6.4,2000-04-24,ap,m,p,m,TRUE,19.868,17.84,2.028
sbe5,1999-09-15,ap,o,m,o,TRUE,6.97333333333333,4.98,1.99333333333333
cb4.3c,1985-08-20,ap,m,p,m,TRUE,19.5,17.52,1.98
cb5.2,1987-03-09,ap,m,p,m,TRUE,18.1131578947368,16.14,1.97315789473684
cb6.1,2006-07-24,ap,p,p,m,TRUE,18.4558333333333,16.49,1.96583333333334
le5.5-w,2003-05-07,ap,m,p,m,TRUE,18.3708333333333,16.42,1.95083333333333
cb4.3c,1987-09-15,ap,m,p,m,TRUE,18.531875,16.6,1.931875
sbe2,1995-03-07,ap,m,p,m,TRUE,19.125,17.2,1.925
cb2.2,2008-08-13,wc,,m,o,TRUE,6.46666666666667,4.56,1.90666666666667
wt6.1,2007-04-12,wc,,m,o,TRUE,5.5,3.64,1.86
cb4.3c,1991-09-04,ap,m,p,m,TRUE,18.0473684210526,16.19,1.85736842105263
cb5.2,1993-09-13,ap,m,p,m,TRUE,18.67,16.85,1.82
cb5.2,1988-09-06,ap,m,p,m,TRUE,18.4366666666667,16.64,1.79666666666667
cb6.1,1999-04-15,ap,m,p,m,TRUE,18.3527272727273,16.59,1.76272727272727
cb4.3c,1986-09-23,ap,m,p,m,TRUE,18.2813333333333,16.56,1.72133333333333
cb6.4,1999-05-12,ap,m,p,m,TRUE,19.5877777777778,17.88,1.70777777777778
cb7.3e,1990-03-05,ap,p,p,m,TRUE,19.38125,17.7,1.68125
cb6.1,2009-07-13,ap,,p,m,TRUE,18.1345454545455,16.46,1.67454545454545
we4.2,2004-05-12,ap,p,p,m,TRUE,18.4783333333333,16.82,1.65833333333333
cb5.2,1991-09-16,ap,m,p,m,TRUE,19.523125,17.88,1.643125
cb6.1,1988-07-18,ap,p,p,m,TRUE,18.7869230769231,17.17,1.61692307692308
cb7.3e,1997-03-07,ap,m,p,m,TRUE,18.7571428571429,17.22,1.53714285714286
we4.2,1996-09-09,ap,m,p,m,TRUE,18.8545454545455,17.35,1.50454545454545
cb5.2,1985-07-08,ap,m,p,m,TRUE,19.0831578947368,17.58,1.50315789473684
wt5.1,1993-04-28,ap,o,m,o,TRUE,5.229375,3.73,1.499375
cb7.3e,2003-07-07,ap,m,p,m,TRUE,18.5575,17.07,1.4875
cb5.2,1993-09-28,ap,m,p,m,TRUE,18.4461111111111,16.96,1.48611111111111
we4.2,2008-05-15,ap,m,p,m,TRUE,18.0016666666667,16.54,1.46166666666667
le2.2,1994-05-24,ap,o,m,o,TRUE,5.21,3.75,1.46
cb6.1,2007-07-09,ap,m,p,m,TRUE,18.1654545454545,16.71,1.45545454545454
cb5.2,1986-08-25,ap,m,p,m,TRUE,18.7315789473684,17.33,1.40157894736842
cb5.2,1985-08-06,ap,m,p,m,TRUE,19.0338095238095,17.68,1.35380952380952
cb6.4,1988-05-24,ap,p,p,m,TRUE,18.0666666666667,16.77,1.29666666666667
ret3.1,1999-04-08,ap,o,m,o,TRUE,6.06666666666667,4.8,1.26666666666667
cb6.1,2009-08-10,ap,,p,m,TRUE,18.4836363636364,17.23,1.25363636363636
cb6.4,1996-08-05,ap,m,p,m,TRUE,18.25,17,1.25
cb6.1,1998-08-06,ap,m,p,m,TRUE,18.5972727272727,17.36,1.23727272727273
ret2.2,2009-04-13,wc,,m,o,TRUE,5.43,4.22,1.21
cb4.3c,1991-09-17,ap,m,p,m,TRUE,18.0638095238095,16.86,1.20380952380953
tf1.7,2005-04-11,wc,f,f,o,TRUE,0,1.2,-1.2
we4.2,2003-07-09,ap,m,p,m,TRUE,18.8481818181818,17.65,1.19818181818182
we4.2,2000-04-24,ap,p,p,m,TRUE,18.4816666666667,17.3,1.18166666666666
cb6.4,1990-04-09,ap,m,p,m,TRUE,18.26,17.1,1.16
wt5.1,1994-07-26,ap,o,m,o,TRUE,5.77875,4.67,1.10875
ret2.2,2008-05-27,wc,,o,f,TRUE,1.124,0.09,1.034
cb2.2,1989-05-17,ap,f,o,f,TRUE,1.022,0,1.022
sbe5,2004-05-20,ap,p,p,m,TRUE,18.1225,17.18,0.942499999999999
ret3.1,1989-05-18,ap,f,o,f,TRUE,1.43333333333333,0.5,0.933333333333333
we4.2,2006-03-08,ap,p,p,m,TRUE,18.6130769230769,17.68,0.933076923076925
cb6.4,1990-08-14,ap,m,p,m,TRUE,18.6333333333333,17.73,0.903333333333332
sbe5,2005-07-06,ap,p,p,m,TRUE,18.0628571428571,17.2,0.862857142857141
ret4.3,2003-07-01,ap,o,m,o,TRUE,5.15666666666667,4.31,0.846666666666667
cb7.3e,1998-04-08,ap,m,p,m,TRUE,18.6855555555556,17.86,0.825555555555557
we4.2,1996-08-26,ap,m,p,m,TRUE,18.0909090909091,17.27,0.82090909090909
cb2.2,1989-05-03,ap,o,m,o,TRUE,5.39222222222222,4.58,0.812222222222222
tf1.7,1992-04-06,wc,m,m,o,TRUE,5.15,4.36,0.79
cb2.2,2007-05-23,wc,,o,f,TRUE,1.05666666666667,0.27,0.786666666666667
we4.2,2007-03-14,ap,p,p,m,TRUE,18.2958333333333,17.51,0.785833333333333
le2.2,1993-04-26,ap,o,m,o,TRUE,5.442,4.66,0.782
ret2.2,2009-07-13,wc,,m,o,TRUE,5.09333333333333,4.33,0.763333333333334
le3.6,1999-07-06,ap,m,p,m,TRUE,18.3922222222222,17.7,0.692222222222224
cb2.2,2009-05-28,wc,,o,f,TRUE,1.175,0.49,0.685
cb6.1,1999-03-17,ap,m,p,m,TRUE,18.2427272727273,17.61,0.632727272727273
ret2.2,2007-07-23,wc,,m,o,TRUE,5.128,4.55,0.578
cb6.1,1998-09-01,ap,m,p,m,TRUE,18.1827272727273,17.65,0.532727272727275
tf1.7,1987-03-16,ap,o,m,o,TRUE,5.415,4.9,0.515
wt5.1,1986-04-08,ap,o,m,o,TRUE,5.425,4.94,0.484999999999999
tf1.7,1992-08-17,wc,m,m,o,TRUE,5.055,4.6,0.455
ret2.2,2009-08-10,wc,,m,o,TRUE,5.414,4.98,0.433999999999999
ret5.2,1986-08-20,ap,o,m,o,TRUE,5.2375,4.84,0.3975
ret3.1,2004-07-08,ap,m,m,o,TRUE,5.3875,5,0.3875
ret2.2,1985-08-22,ap,m,m,o,TRUE,5.14,4.78,0.36
tf3.3,1987-08-24,ap,o,m,o,TRUE,5.045,4.72,0.325
tf3.3,1992-03-05,ap,o,o,f,TRUE,0.7,0.4,0.3
cb2.2,2004-07-21,wc,o,o,f,TRUE,0.731666666666667,0.44,0.291666666666667
le5.5-w,2001-04-02,ap,p,p,m,TRUE,18.25,17.96,0.289999999999999
et5.2,1994-04-19,ap,o,m,o,TRUE,5.15727272727273,4.88,0.277272727272727
tf1.7,1993-04-05,wc,o,o,f,TRUE,0.515,0.24,0.275
ret2.2,2002-04-22,wc,m,m,o,TRUE,5.18,4.91,0.27
we4.2,2004-03-24,ap,p,p,m,TRUE,18.0658333333333,17.8,0.265833333333333
ret5.2,2001-07-24,ap,m,m,o,TRUE,5.25,5,0.25
ret5.2,2005-09-20,ap,o,m,o,TRUE,5.00833333333333,4.78,0.228333333333333
le1.1,1994-04-25,ap,o,m,o,TRUE,5.094,4.87,0.224
le3.6,2009-08-10,ap,,p,m,TRUE,18.1725,17.95,0.2225
ret4.3,1996-03-04,ap,o,m,o,TRUE,5.2,5,0.2
tf3.3,2006-05-04,ap,,o,f,TRUE,0.7,0.5,0.2
ret5.2,2010-05-04,ap,,o,f,TRUE,0.688888888888889,0.5,0.188888888888889
cb2.2,1990-05-31,wc,o,f,o,TRUE,0.371111111111111,0.55,-0.178888888888889
cb2.2,1998-04-08,wc,o,f,o,TRUE,0.345092222222222,0.52,-0.174907777777778
cb2.2,1996-07-24,wc,o,f,o,TRUE,0.436666666666667,0.59,-0.153333333333333
le3.6,1991-08-05,ap,m,p,m,TRUE,18.09125,17.96,0.131250000000001
tf3.3,2003-09-11,ap,f,o,f,TRUE,0.62,0.5,0.12
tf1.7,2004-08-02,wc,o,o,f,TRUE,0.605,0.49,0.115
le3.6,2010-08-03,ap,m,p,m,TRUE,18.0528571428571,17.94,0.112857142857141
tf1.7,1997-05-06,wc,o,o,f,TRUE,0.505,0.5,0.005
et5.1,1997-07-29,wc,f,o,f,TRUE,0.505,0.5,0.005
cb5.2,1993-05-24,ap,m,m,m,FALSE,15.67375,7.1,8.57375
cb3.3c,1987-05-05,ap,m,m,m,FALSE,15.14875,6.58,8.56875
cb7.4,2010-04-12,ap,p,p,p,FALSE,27.8,19.38,8.42
cb5.2,1984-08-06,ap,m,m,m,FALSE,17.1555,8.98,8.1755
cb3.3c,1992-05-12,ap,m,m,m,FALSE,14.4868421052632,6.68,7.80684210526316
cb7.4,2010-03-19,ap,p,p,p,FALSE,26.7157142857143,18.94,7.77571428571428
cb3.3c,1987-04-21,ap,m,m,m,FALSE,13.8526666666667,6.27,7.58266666666667
cb3.3c,1986-08-12,ap,m,m,m,FALSE,16.585,9.18,7.405
cb5.2,1989-07-24,ap,m,m,m,FALSE,16.3779166666667,9.43,6.94791666666667
cb7.4,2003-07-08,ap,p,p,p,FALSE,27.0866666666667,20.26,6.82666666666666
cb3.3c,1988-03-17,ap,m,m,m,FALSE,14.8235294117647,8.02,6.80352941176471
cb4.3c,1993-05-25,ap,m,m,m,FALSE,13.5985714285714,6.89,6.70857142857143
cb5.2,1994-09-12,ap,m,m,m,FALSE,17.9785,11.42,6.5585
cb7.4,2003-04-14,ap,p,p,p,FALSE,25.9266666666667,19.38,6.54666666666667
cb7.4,1991-04-08,ap,m,p,p,FALSE,26.9181818181818,20.4,6.51818181818182
cb4.3c,1993-04-13,ap,m,m,m,FALSE,14.306,7.99,6.316
cb4.3c,1989-07-11,ap,m,m,m,FALSE,12.8638095238095,6.62,6.24380952380952
cb5.2,1989-07-10,ap,m,m,m,FALSE,14.84,8.69,6.15
cb3.3c,1990-08-28,ap,m,m,m,FALSE,13.485,7.54,5.945
cb5.2,1993-07-12,ap,m,m,m,FALSE,17.3809090909091,11.48,5.90090909090909
cb7.4,1988-05-24,ap,p,p,p,FALSE,26.6461538461539,20.8,5.84615384615385
cb4.3c,1984-08-06,ap,m,m,m,FALSE,13.2733333333333,7.54,5.73333333333333
cb3.3c,1990-04-03,ap,m,m,m,FALSE,12.33,6.62,5.71
cb7.4,1989-07-11,ap,p,p,p,FALSE,28.3666666666667,22.67,5.69666666666667
cb7.4,1996-07-22,ap,p,p,p,FALSE,27.5846153846154,21.95,5.63461538461539
cb3.3c,1993-05-25,ap,m,m,m,FALSE,10.8947368421053,5.3,5.59473684210526
cb3.3c,1986-04-22,ap,o,m,m,FALSE,11.69,6.17,5.52
cb5.2,1993-05-10,ap,m,m,m,FALSE,13.5523076923077,8.06,5.49230769230769
cb4.3c,1994-09-13,ap,m,m,m,FALSE,16.6866666666667,11.2,5.48666666666667
cb3.3c,1984-08-07,ap,m,m,m,FALSE,11.2928571428571,5.81,5.48285714285714
le2.2,1989-05-15,ap,m,m,m,FALSE,10.53,5.07,5.46
cb4.3c,1993-05-11,ap,o,m,m,FALSE,11.4826086956522,6.12,5.36260869565217
cb3.3c,1994-08-30,ap,o,m,m,FALSE,13.1189473684211,7.79,5.32894736842105
cb3.3c,1994-09-13,ap,m,m,m,FALSE,15.2889473684211,10.01,5.27894736842105
cb3.3c,1989-07-25,ap,m,m,m,FALSE,10.8675,5.59,5.2775
cb4.3c,1986-07-16,ap,m,m,m,FALSE,17.5073684210526,12.27,5.23736842105263
cb3.3c,1993-07-13,ap,m,m,m,FALSE,13.2473684210526,8.03,5.21736842105263
cb4.3c,1994-05-26,ap,m,m,m,FALSE,11.1957894736842,6.05,5.14578947368421
cb7.4,1997-08-13,ap,p,p,p,FALSE,30.1369230769231,25.01,5.12692307692307
cb4.3c,1991-05-07,ap,m,m,m,FALSE,14.3704347826087,9.25,5.1204347826087
cb7.4,1993-05-10,ap,p,p,p,FALSE,25,19.88,5.12
cb3.3c,1990-05-30,ap,m,m,m,FALSE,11.9390476190476,6.84,5.09904761904762
cb5.2,1990-08-13,ap,m,m,m,FALSE,17.175652173913,12.09,5.08565217391304
cb3.3c,1986-08-12,ap,m,m,m,FALSE,14.257,9.18,5.077
cb7.4,1987-04-22,ap,p,p,p,FALSE,29.8583333333333,24.86,4.99833333333334
cb4.3c,1992-05-27,ap,m,m,m,FALSE,17.6642105263158,12.72,4.94421052631579
cb4.3c,1989-07-25,ap,m,m,m,FALSE,14.247,9.31,4.937
cb7.4,1996-03-24,ap,p,p,p,FALSE,24.6461538461539,19.75,4.89615384615385
cb7.3e,2008-05-15,ap,p,p,p,FALSE,23.4788235294118,18.64,4.83882352941177
cb3.3c,1987-05-05,ap,m,m,m,FALSE,11.38,6.58,4.8
cb5.2,1994-08-29,ap,m,m,m,FALSE,16.4940909090909,11.74,4.75409090909091
cb3.3c,1989-05-02,ap,m,m,m,FALSE,14.15375,9.4,4.75375
cb3.3c,1995-04-25,ap,m,m,m,FALSE,14.203,9.47,4.733
cb7.4,1993-07-12,ap,p,p,p,FALSE,29.0833333333333,24.37,4.71333333333333
cb4.3c,1991-05-21,ap,m,m,m,FALSE,14.3210526315789,9.62,4.70105263157895
cb3.3c,1989-04-18,ap,m,m,m,FALSE,12.0788888888889,7.41,4.66888888888889
cb4.3c,1993-07-13,ap,m,m,m,FALSE,15.3835294117647,10.72,4.66352941176471
cb6.4,1994-07-13,ap,p,p,p,FALSE,24.6777777777778,20.03,4.64777777777778
cb5.2,1984-08-29,ap,m,m,m,FALSE,16.800625,12.16,4.640625
cb7.4,1993-04-14,ap,p,p,p,FALSE,27.7923076923077,23.2,4.59230769230769
cb7.4,2004-05-10,ap,p,p,p,FALSE,25.7435714285714,21.16,4.58357142857143
sbe5,1989-04-18,ap,p,m,m,FALSE,15.1111111111111,10.53,4.58111111111111
cb3.3c,1994-03-08,ap,m,m,m,FALSE,12.9960869565217,8.42,4.57608695652174
cb4.3c,1994-08-16,ap,m,m,m,FALSE,16.0033333333333,11.44,4.56333333333333
cb7.4,2008-05-16,ap,p,p,p,FALSE,26.985,22.45,4.535
cb4.3c,1988-04-12,ap,m,m,m,FALSE,14.2316666666667,9.71,4.52166666666667
sbe5,2010-03-10,ap,,m,m,FALSE,11.12,6.6,4.52
cb3.3c,1992-08-25,ap,m,m,m,FALSE,15.3785,10.86,4.5185
cb5.2,1994-07-11,ap,m,m,m,FALSE,15.3245454545455,10.83,4.49454545454545
cb6.1,1996-03-18,ap,m,m,m,FALSE,17.8090909090909,13.35,4.45909090909091
cb7.3e,1989-09-11,ap,p,p,p,FALSE,25.36875,20.92,4.44875
cb7.4,1991-05-08,ap,p,p,p,FALSE,28.2166666666667,23.77,4.44666666666667
cb3.3c,1987-09-02,ap,m,m,m,FALSE,17.8547058823529,13.41,4.44470588235294
cb6.1,2003-07-07,ap,m,m,m,FALSE,15.2958333333333,10.86,4.43583333333333
cb7.3e,1987-05-06,ap,p,p,p,FALSE,24.2882352941177,19.86,4.42823529411765
cb3.3c,1987-07-07,ap,m,m,m,FALSE,14.7458823529412,10.32,4.42588235294118
cb4.3c,1990-05-30,ap,m,m,m,FALSE,13.3711111111111,8.96,4.41111111111111
wt5.1,1992-05-12,ap,m,m,m,FALSE,10.734375,6.33,4.404375
cb7.4,1998-03-25,ap,p,p,p,FALSE,22.46,18.07,4.39
cb3.3c,1989-04-04,ap,m,m,m,FALSE,14.3190476190476,9.93,4.38904761904762
cb3.3c,1994-07-12,ap,m,m,m,FALSE,9.8105,5.44,4.3705
cb7.4,2007-04-09,ap,p,p,p,FALSE,25.5078571428571,21.15,4.35785714285715
cb4.3c,1992-08-25,ap,m,m,m,FALSE,17.4966666666667,13.14,4.35666666666667
cb3.3c,1992-05-27,ap,m,m,m,FALSE,16.6416666666667,12.29,4.35166666666667
cb5.2,1990-05-14,ap,m,m,m,FALSE,16.5878260869565,12.27,4.31782608695652
cb7.4,2003-05-05,ap,p,p,p,FALSE,25.4930769230769,21.18,4.31307692307692
cb7.4,2005-04-05,ap,p,p,p,FALSE,23.9271428571429,19.63,4.29714285714286
cb3.3c,1987-07-21,ap,m,m,m,FALSE,13.60625,9.31,4.29625
cb3.3c,1990-05-15,ap,m,m,m,FALSE,12.1710526315789,7.89,4.28105263157895
cb7.4,1990-08-28,ap,p,p,p,FALSE,28.2846153846154,24.02,4.26461538461539
cb7.4,2007-05-10,ap,p,p,p,FALSE,25.146,20.89,4.256
cb7.4,1987-04-06,ap,p,p,p,FALSE,28.3230769230769,24.07,4.25307692307692
cb3.3c,1991-05-07,ap,m,m,m,FALSE,11.5373684210526,7.29,4.24736842105263
cb4.3c,1992-04-28,ap,m,m,m,FALSE,15.1405263157895,10.9,4.24052631578947
cb6.4,1986-07-14,ap,p,p,p,FALSE,23.246,19.02,4.226
cb4.3c,1992-04-15,ap,m,m,m,FALSE,15.914347826087,11.69,4.22434782608696
cb5.2,1990-04-16,ap,m,m,m,FALSE,17.2052380952381,12.99,4.21523809523809
cb4.3c,1994-08-30,ap,m,m,m,FALSE,14.16,9.96,4.2
cb3.3c,1988-04-12,ap,m,m,m,FALSE,14.1282352941176,9.94,4.18823529411765
cb4.3c,1989-05-16,ap,m,m,m,FALSE,14.05,9.87,4.18
cb6.4,1994-05-09,ap,m,m,m,FALSE,16.1777777777778,12,4.17777777777778
cb7.4,2008-08-11,ap,p,p,p,FALSE,29.5353846153846,25.36,4.17538461538462
cb4.3c,1988-05-24,ap,m,m,m,FALSE,13.4085714285714,9.27,4.13857142857143
cb3.3c,1994-04-19,ap,o,o,o,FALSE,4.718,0.58,4.138
cb7.3e,1988-08-23,ap,p,p,p,FALSE,28.04375,23.92,4.12375
cb5.2,1989-09-11,ap,m,m,m,FALSE,17.8027272727273,13.68,4.12272727272727
we4.2,1998-03-23,ap,m,m,m,FALSE,15.6941666666667,11.6,4.09416666666667
cb4.3c,1992-05-12,ap,m,m,m,FALSE,16.266,12.18,4.086
cb7.4,1990-04-09,ap,p,p,p,FALSE,27.8615384615385,23.78,4.08153846153846
cb7.4,1989-09-11,ap,p,p,p,FALSE,28.1333333333333,24.07,4.06333333333333
cb3.3c,1991-04-09,ap,m,m,m,FALSE,11.4318181818182,7.38,4.05181818181818
sbe5,2004-08-20,ap,m,m,m,FALSE,14.678,10.63,4.048
cb7.3e,2008-08-11,ap,p,p,p,FALSE,26.895,22.85,4.045
cb4.3c,1987-04-21,ap,m,m,m,FALSE,15.46125,11.43,4.03125
cb3.3c,1987-08-04,ap,m,m,m,FALSE,15.109375,11.08,4.029375
le2.2,1987-04-09,ap,m,m,m,FALSE,11.5341666666667,7.52,4.01416666666667
wt5.1,1992-05-27,ap,m,m,m,FALSE,13.3182352941176,9.32,3.99823529411765
cb5.2,1989-08-14,ap,m,m,m,FALSE,15.3252631578947,11.33,3.99526315789474
cb6.1,1996-07-09,ap,m,m,m,FALSE,17.5363636363636,13.55,3.98636363636363
sbe5,2005-04-21,ap,m,m,m,FALSE,14.164,10.18,3.984
cb6.4,1988-08-23,ap,p,p,p,FALSE,24.5,20.53,3.97
wt5.1,1995-05-09,ap,m,m,m,FALSE,13.06,9.1,3.96
cb7.3e,2010-07-12,ap,p,p,p,FALSE,24.7222222222222,20.77,3.95222222222222
cb7.4,1988-07-06,ap,p,p,p,FALSE,26.6818181818182,22.73,3.95181818181818
cb3.3c,1986-09-09,ap,m,m,m,FALSE,16.5326666666667,12.59,3.94266666666667
cb4.3c,1991-04-09,ap,m,m,m,FALSE,14.0589473684211,10.12,3.93894736842105
cb7.4,1994-05-09,ap,p,p,p,FALSE,25.5181818181818,21.58,3.93818181818182
cb4.3c,1986-05-27,ap,m,m,m,FALSE,16.5757894736842,12.65,3.92578947368421
cb5.2,1987-05-06,ap,m,m,m,FALSE,16.865,12.94,3.925
cb6.1,1990-08-13,ap,m,m,m,FALSE,17.5475,13.65,3.8975
cb5.2,1994-05-02,ap,m,m,m,FALSE,10.56,6.67,3.89
cb5.2,1989-08-28,ap,m,m,m,FALSE,16.5154166666667,12.63,3.88541666666667
cb7.4,1994-09-13,ap,p,p,p,FALSE,29.3818181818182,25.5,3.88181818181818
cb5.2,1991-05-06,ap,m,m,m,FALSE,15.832380952381,11.97,3.86238095238095
cb3.3c,1995-05-09,ap,m,m,m,FALSE,15.5,11.65,3.85
cb3.3c,1986-08-26,ap,m,m,m,FALSE,15.8894117647059,12.04,3.84941176470588
cb4.3c,1995-05-23,ap,m,m,m,FALSE,17.3826315789474,13.55,3.83263157894737
cb3.3c,1988-04-26,ap,m,m,m,FALSE,13.3463157894737,9.54,3.80631578947368
cb4.3c,1987-07-21,ap,m,m,m,FALSE,16.745,12.94,3.805
cb7.4,2006-08-14,ap,p,p,p,FALSE,26.6633333333333,22.86,3.80333333333333
cb6.1,1996-08-26,ap,m,m,m,FALSE,17.2090909090909,13.42,3.78909090909091
wt5.1,1990-04-03,ap,o,m,m,FALSE,8.79266666666667,5.01,3.78266666666667
cb3.3c,1991-03-13,ap,m,m,m,FALSE,12.5384,8.76,3.7784
cb4.3c,1994-07-26,ap,m,m,m,FALSE,14.846,11.08,3.766
cb4.3c,1990-04-03,ap,m,m,m,FALSE,13.8886363636364,10.13,3.75863636363636
cb3.3c,1988-05-10,ap,m,m,m,FALSE,12.3376470588235,8.58,3.75764705882353
cb4.3c,1986-04-22,ap,m,m,m,FALSE,14.2322222222222,10.49,3.74222222222222
wt5.1,1989-08-15,ap,m,m,m,FALSE,11.6066666666667,7.88,3.72666666666667
cb5.2,1990-05-29,ap,m,m,m,FALSE,15.6766666666667,11.95,3.72666666666667
cb6.1,2007-05-10,ap,m,m,m,FALSE,15.6691666666667,11.96,3.70916666666666
sbe5,1996-07-23,ap,m,m,m,FALSE,17.9,14.2,3.7
cb7.4,1990-04-16,ap,p,p,p,FALSE,27.4769230769231,23.78,3.69692307692307
cb4.3c,1990-05-15,ap,m,m,m,FALSE,15.3518181818182,11.66,3.69181818181818
cb7.3e,2004-05-10,ap,p,p,p,FALSE,24.795,21.11,3.685
cb7.3e,2010-05-14,ap,p,p,p,FALSE,24.4926666666667,20.82,3.67266666666667
cb7.4,1987-05-18,ap,p,p,p,FALSE,25.6,21.95,3.65
wt5.1,1990-07-31,ap,m,m,m,FALSE,9.615,5.97,3.645
cb7.3e,1997-07-15,ap,p,p,p,FALSE,24.698125,21.06,3.638125
cb4.3c,1990-04-17,ap,m,m,m,FALSE,15.7572727272727,12.13,3.62727272727273
cb4.3c,1987-05-06,ap,m,m,m,FALSE,15.8327777777778,12.23,3.60277777777778
cb4.3c,1994-07-12,ap,m,m,m,FALSE,13.4242105263158,9.83,3.59421052631579
cb5.2,1994-04-04,ap,m,m,m,FALSE,11.3141666666667,7.73,3.58416666666667
cb4.3c,1989-08-15,ap,m,m,m,FALSE,15.36,11.78,3.58
cb4.3c,1989-05-02,ap,m,m,m,FALSE,16.3252631578947,12.75,3.57526315789474
cb4.3c,1991-07-09,ap,m,m,m,FALSE,17.1527272727273,13.59,3.56272727272727
cb7.4,1986-07-14,ap,p,p,p,FALSE,31.13,27.57,3.56
cb5.2,1991-05-20,ap,m,m,m,FALSE,16.079,12.52,3.559
cb7.4,1996-09-12,ap,p,p,p,FALSE,26.1615384615385,22.62,3.54153846153846
cb4.3c,1986-04-08,ap,m,m,m,FALSE,13.02,9.48,3.54
le2.2,1993-07-12,ap,m,m,m,FALSE,11.9578571428571,8.42,3.53785714285714
cb6.4,1991-04-08,ap,m,m,m,FALSE,17.8555555555556,14.33,3.52555555555555
cb4.3c,1995-05-09,ap,m,m,m,FALSE,16.49,12.97,3.52
cb4.3c,1991-04-23,ap,m,m,m,FALSE,13.7990909090909,10.28,3.51909090909091
cb5.2,1994-09-26,ap,m,m,m,FALSE,17.8591666666667,14.37,3.48916666666667
cb4.3c,1987-05-19,ap,m,m,m,FALSE,16.2164705882353,12.74,3.47647058823529
cb5.2,1993-04-26,ap,m,m,m,FALSE,12.8081818181818,9.34,3.46818181818182
cb7.4,1985-09-10,ap,p,p,p,FALSE,30.1728571428571,26.73,3.44285714285714
le5.5-w,2003-03-13,ap,m,m,m,FALSE,15.5357142857143,12.11,3.42571428571429
cb6.4,1988-08-08,ap,p,p,p,FALSE,24.1777777777778,20.77,3.40777777777778
cb3.3c,1990-08-14,ap,m,m,m,FALSE,14.5555555555556,11.15,3.40555555555556
sbe2,1989-03-22,ap,p,m,m,FALSE,17.4846153846154,14.08,3.40461538461538
le2.2,1988-05-23,ap,m,m,m,FALSE,9.91909090909091,6.52,3.39909090909091
wt5.1,1992-04-28,ap,m,m,m,FALSE,10.384375,6.99,3.394375
cb3.3c,1986-07-16,ap,m,m,m,FALSE,14.1141666666667,10.73,3.38416666666667
cb3.3c,1988-09-07,ap,m,m,m,FALSE,14.9644444444444,11.62,3.34444444444445
et5.2,1984-08-23,ap,m,m,m,FALSE,11.615,8.28,3.335
cb3.3c,1992-03-12,ap,m,m,m,FALSE,17.5729411764706,14.24,3.33294117647059
cb4.3c,1995-03-21,ap,m,m,m,FALSE,16.7361904761905,13.41,3.32619047619048
wt5.1,1992-08-25,ap,m,m,m,FALSE,12.8294117647059,9.51,3.31941176470588
wt5.1,1991-03-13,ap,m,m,m,FALSE,11.1115384615385,7.8,3.31153846153846
cb7.4,2003-03-24,ap,p,p,p,FALSE,23.6471428571429,20.35,3.29714285714286
cb7.3e,2007-03-12,ap,p,p,p,FALSE,21.8994117647059,18.61,3.28941176470588
we4.2,1994-07-11,ap,p,p,p,FALSE,23.4653846153846,20.18,3.28538461538462
cb3.3c,1987-03-11,ap,m,m,m,FALSE,15.1607142857143,11.89,3.27071428571428
cb5.2,1986-04-07,ap,m,m,m,FALSE,15.473,12.21,3.263
cb5.2,1990-04-02,ap,m,m,m,FALSE,15.9866666666667,12.75,3.23666666666667
cb6.4,1997-03-04,ap,m,m,m,FALSE,17.3333333333333,14.1,3.23333333333333
le2.2,1989-07-24,ap,m,m,m,FALSE,11.3091666666667,8.08,3.22916666666667
cb4.3c,1990-08-14,ap,m,m,m,FALSE,15.896,12.67,3.226
le2.2,1987-03-09,ap,m,m,m,FALSE,13.2281818181818,10.01,3.21818181818182
cb7.4,1989-05-18,ap,p,p,p,FALSE,27.5846153846154,24.38,3.20461538461539
wt5.1,1993-07-13,ap,m,m,m,FALSE,10.904375,7.7,3.204375
cb7.4,2006-07-10,ap,p,p,p,FALSE,28.6757142857143,25.48,3.19571428571429
cb4.3c,1986-08-26,ap,m,m,m,FALSE,17.6464705882353,14.46,3.1864705882353
wt5.1,1994-09-13,ap,m,m,m,FALSE,12.1573333333333,8.99,3.16733333333333
cb7.3e,1987-04-22,ap,p,p,p,FALSE,25.0066666666667,21.84,3.16666666666667
wt5.1,1989-04-04,ap,m,m,m,FALSE,10.645,7.48,3.165
wt5.1,1989-04-18,ap,m,m,m,FALSE,10.4321428571429,7.27,3.16214285714286
